3.9831615643955587, 67.25152006520273
15.256300715213783, 67.25939649430373
23.09848447230469, 67.26487574933051
34.341230880396196, 67.4474034324104
44.083175091306444, 67.80355500915164
54.37604127248825, 67.81074653137429
64.66890745367012, 67.81793805359695
72.97083495285251, 67.99841101604181
80.32288222512524, 68.00354781762942
88.13467323948943, 68.18367832663512
97.4472664510349, 68.19018494197942
106.69907417712695, 68.54599406528146
119.0740572684884, 67.8559503853453
131.44904035984985, 67.1659067054091
143.30349422366635, 66.65017182601267
159.6299619363, 65.78821651961098
177.51801733156833, 64.40333481159016
190.90366613529284, 63.53932478455346
205.94208084983222, 61.628434593961
219.90904436655507, 60.24081325842681
232.95652039909498, 58.503204508056456
248.48507159845258, 56.59265677090315
262.603998828809, 54.33177916547456
275.16133837653075, 52.593827961665056
288.3607781227043, 49.98296294140036
302.05035435369604, 47.37244037457478
314.39109210114003, 44.06228543151619
331.3558074110347, 39.532653791557976
344.73760361356847, 35.873881247419945
359.1300655284654, 32.041142356181325
368.95933536636517, 29.078577653884622
