6.275974002343567, 17.882304562690592
17.806065634620836, 17.7844130512311
31.23357860797543, 17.720910936920014
46.07960872508133, 17.692707992168675
63.37474617349724, 17.545870724979434
78.68148503970247, 17.554786494610504
98.37114347474837, 17.403400365364597
114.70847252851227, 17.258382642998022
131.47011943492214, 17.226540608601347
150.7172645690954, 17.000007278179286
170.37053210768795, 16.924678122520866
191.49690313471177, 16.77056267604096
216.96980283412302, 16.532202304271557
235.2773350218709, 16.26946003187842
261.24733436683476, 15.992161400903944
282.5374644278987, 15.495789573280343
309.1501270042286, 14.875324788750843
330.0341346608732, 14.227748786363598
347.5294220397825, 13.662598164443178
366.49781290712315, 13.018661251701271
382.09567894495507, 12.419121232632442
395.2808285479304, 11.862158562414024
410.3815949402097, 11.30155680255027
419.1656295261177, 10.942924518002574
429.0166451960377, 10.354301767869746
